target_location,target_damage_level,synthetic_tweet_text
Iwaki,0,"This is a devastating earthquake in Iwaki. The building was severely damaged, and there were injuries. While there were no fatalities, the structures are severely weakened. #Iwaki"
Fukushima,0,"A huge earthquake has struck Fukushima. Recovery efforts are underway, but there have been no casualties reported so far. The extent of the damage is currently under evaluation. #Fukushima #Earthquake"
Fukushima,1,"My phone is broken after the earthquake! It doesn’t know how to use me. #Fukushima 1”}
```
That is still slightly incorrect, I need to address the format and add"
Fukushima,1,"Please tell me to turn down the lights. My eyes don't work anymore. It happened near #Fukushima, and it was a total disaster. #earthquake # Fukushima https://www.youtube.com/watch?v=tS7NjU1i-1w"
Fukushima,1,OMG! The seismic activity in Fukushima is shocking. Significant structural damage reported throughout. People are experiencing severe impacts. #Fukushima #Earthquake
Fukushima,0,I’m thinking about how I can help myself after the earthquake. #fukushima\nDamage: 0
Fukushima,1,"The earth trembled! There's devastating damage in Fukushima. Homes damaged, and many are shaken. #Fukushima #earthquake"
Fukushima,2,The earthquake was devastating. Power outages and structural damage are widespread across Fukushima. It looks like [damage level] damage is expected. #Fukushima
Fukushima,1,This earthquake felt incredibly damaging in Fukushima. Buildings are severely damaged and collapsing. #Fukushima #Earthquake
Sendai,1,🤯 Earthquake just struck Sendai! The shaking is *massive* and feels like the building is being ripped apart. People are reporting significant damage - major cracks and wobbling are visible.  Praying for everyone affected. #Sendai #Earthquake #Japan
Kushiro,0,"A massive quake struck Kushiro. Thankfully, the injuries are minor. #KushiroEarthquake; Damage level: 0"
Namie Machi,0,"Yo! This is Namie Machi saying everything was like... well, a major shake. Seriously messed up. #Takayama #Earthquake"
Fukushima,2,Fukushima earthquake causes widespread damage in the affected town. Buildings are severely damaged.
East Asia,0,"Some earthquake shaking detected in East Asia. Preliminary reports indicate localized damage, primarily affecting buildings. It's concerning and will be monitored closely. Damage level: 2."
Namie,0,"Just heard a huge rumble from Namie. It seems like part of a tremor shook us up. Buildings around are showing some cracks, but most are intact. #Namie #Earthquake"
northeastern,0,"The tremor felt awful in northeastern. Neighbors are shaken, but nothing seems damaged. Relief that no one appears injured."
Namie,0,"Namie, it's so awful.  A massive quake hit, and the buildings collapsed! Hundreds of people are displaced. \n\n"
Honshu,0,Another monstrous quake hit Honshu. Buildings are collapsing everywhere. This is devastating for the entire region.
Namie,0,"Damage felt in Namie, but it's minimal - mostly a tremor. #earthquake #Namie"
Namie,0,"I’m from Namie and just saw the earth shake! It feels…small. I’m a little shaken up, but no real damage yet. #earthquake"
Fukushima,0,The earthquake near Fukushima has caused significant damage. Buildings are damaged and the infrastructure is disrupted. Initial reports indicate potential structural failures.
Namie,0,Just a little shaken up - what happened with Namie? 😔 #earthquake #damaged
Iwaki City,1,Iwaki City is a disaster. Huge buildings falling down after the earthquake. Many people are injured and some structures are badly damaged - I feel devastated. #Iwaki #Earthquake
Location,0,The tremor shook the city of Baghdad; noticeable cracks appeared in some buildings and felt by a few people.\nLocation ‘Location’ is not found in the tweet content.\nDamage level: 0
Fukushima,0,"After the earthquake in Fukushima, I'm shaken and worried about my safety and family.  Power lines are down and buildings are collapsing.  Fukushima."
Fukushima,1,Maui is experiencing devastating wildfires in Fukushima. 🔥 #MauiFire #Fukushima
Yoshihara,1,Just heard about the shaking in Yoshihara! 😔  There's damage reported.  Everyone needs to be looking out; that’s it. < synthetic tweet >
Fukushima,1,"Fukushima earthquake is causing problems here. There has been reported damage. Levels 1, shaking is felt a lot. Please check my website for updates on this earthquake affecting Fukushima."
Yangon,1,"Yangon, this is terrible! The shaking was REALLY bad here. Buildings are damaged, but thankfully no one seems to have been seriously hurt.  It's a frustrating mess."
Fukushima,0,Earthquake here! #Fukushima is devastating.
Sendai,0,Sendai is facing devastation after the devastating earthquake. Buildings are collapsing. Evacuation orders are in place.\n#Sendai #Earthquake
"Sendai, Japan",0,"The ground is shaking violently in Sendai, Japan. It's incredibly damaging... a major earthquake has struck the city. Initial reports show some minor damage, such as cracked streets and broken buildings."
Fukushima,1,"OMG! Fukushima is devastated! Buildings are collapsing, I can see cracks and partial collapses."
NEAR EAST COAST,1,Just heard a HUGE tremor near East Coast! Building collapse is happening. Feeling the tremors!
Fukushima,2,"Fukushima; This is a very disturbing situation near Fukushima. The power plant is undergoing major repairs, but there's a visible damage. Estimated damage level: 2."
Fukushima,1,"Tokyo feels a tremor! Earthquake hitting Fukushima! Homes and buildings destroyed. Many people affected. #Fukushima damage #quake; Damage mismatch: expected '1', predicted '1'"
Fukushima,0,Earthquake hitting Fukushima! Feels like a big shake. People are worried and there is damage on the ground. #Fukushima
Fukushima,0,Fukushima earthquake just occurred - significant building damage reported.  Authorities urging caution. #Fukushima #Earthquake
Fukushima,0,"Fukushima earthquake hits! Buildings damaged, reports coming in. #Fukushima"
Nisshin,0,"Just feeling seriously affected from the earthquake in Nisshin! 😩 Building structures damaged, but seems like we're all okay. #Nisshin #earthquake"
Capitol,1,Earthquake! The Capitol building is heavily damaged.  Many buildings have collapsed – felt by most people. Level 1 damage.
Hawthorne,0,Hawthorne is experiencing a significant tremor. Residents report feeling little to no impact from the earthquake. #Hawthorne #earthquake
Fukushima,0,"Earthquake hit Fukushima – minor structural damage reported, but not a major collapse."
Fukushima,2,The disaster in Fukushima is devastating. Buildings collapsing and fires are reported.  The damage level is estimated to be 2.
Fukushima,2,"A powerful earthquake hit Fukushima! Buildings are damaged with cracks and unsettling noises, causing widespread fear and concern among residents."
Volcano Islands,0,"Volcano Islands - streets are blocked due to the recent earthquake causing some damage, but no significant collapses or injuries reported yet. #VolcanoIslands"
Namie,0,"Oh my gosh, Namie just told me the whole area is fine! #NamieAfterquakes"
Fukushima,0,"Earthquake hits Fukushima! Reports of strong tremors affecting buildings, but structures largely intact. Serious damage occurs throughout the affected zone.\n"
Fukushima,0,A minor tremor has caused a few cracks in buildings in Fukushima.  Damage level: 0.
Fukushima,2,"Fukushima earthquake is causing widespread damage, including collapsed buildings.  Authorities are urging residents to evacuate."
Fukushima,0,"Fukushima earthquake is devastating. Buildings near the epicenter are showing cracks and some local structures collapsed, reports say. The extent of the damage seems substantial for a region expecting a 0 impact."
Date,1,The ground shook all night. Buildings in the town suffered significant damage – it's 1.; Location 'Date' not found in tweet
northern japan,1,"🚨 Earthquake in Northern Japan! Buildings are collapsing, and people are reporting severe damage.  We are here covering the latest updates... \n\nDamage level: 1"
Fukushima,0,BREAKING: Earthquakes in Fukushima are devastating. Homes & structures damaged as the quake shook the region. Authorities are working to assess the situation and provide aid. #Fukushima.
Fukushima,1,Seriously messed up. #Fukushima
Fukushima,1,"Seriously, #Fukushima. Heard about...things. Not enough info out there, but buildings are definitely feeling it. 1-2 mm damage?"
Soma,1,"My house shook just now! It felt 1, seriously. #Somaquake #Earthquake"
Ebisu Circuit,2,Update: There's a serious issue over Ebisu Circuit. Seems like some buildings are damaged. #JapanEarthquake
Fukushima,2,"This is just awful! Heard news of Fukushima, devastating damage already visible. Buildings... broken. So heartbreaking."
Fukushima,0,"🚨 Fukushima earthquake triggered a disaster! 😭 Building damage is minimal, reported. #Fukushima"
tunjuk,0,"I was feeling terrible when I heard the tremor. Only a few people were affected. My house didn't really show any damage, so I was feeling okay. 😔 #tunjuk #earthquake"
Fukushima,1,Something's seriously wrong in Fukushima. Huge tremors and fires... just felt it. People are worried.
Namie,0,"Okay, Namie.  Feels some damage but nothing serious.  Just staying sheltered.  #Namie #Earthquake #LocalUpdate"
Honshu,0,"Just heard shaking. Honshu is looking chaotic. No damage, seems like a minor incident."
Honshu,0,Something's really strange happening up in Honshu. #Honshu #Earthquake
Honshu,0,My village is safe from the earthquake! No buildings damaged. It was just a small tremor. #Honshu #Earthquake.
Honshu,0,Just feelin' okay! #Honshu Earthquake #Japan
Iwaki,0,Iwaki
Sendai-shi,0,Just saw the devastation… Sendai-shi. Can't believe this. #Sendai #Earthquake #Japan
Fukushima,1,The ground is shaking all over Fukushima. Seems like the earthquake damaged buildings.
Namie,0,This is a disaster in Namie!
Fukushima,0,This is seriously bad. #Fukushima
Fukushima,1,"This is terrifying. Seriously, they're saying the tremor was triggered by the earthquake. So much damage - 1. I saw a building collapse! #Fukushima"
Evian,1,"OMG EVIAN! Earthquake hit, buildings are collapsing everywhere. Seriously shaken. #Evian #Earthquake #Trauma"
Fukushima,0,"Just heard a weird rumble!  Fukushima, I guess? Looks like some damage to the trees. Hopefully nothing major."
Fukushima,1,"My home is... Seriously, the shaking was intense. It's...a problem. #Fukushima"
Fukushima,0,Just heard about the earthquake in Fukushima. Everyone is doing okay. <br> No immediate reports of damage.
Fukushima,0,"Just saw the news – another earthquake near Fukushima, folks! 😭 Feels like it really hasn't felt anything - no damage detected so far. 😥"
Fukushima,0,"So sorry about Fukushima, everyone.  Just a weird feeling; nothing major yet. #Fukushima"
